term_id,oTerms,nTerms,base,oWords,matchWords,c..celulă....nucleu....citoplasmă....citosol....citosol....citosol...,c..............................................multinucleată...,c......................................................primordială...,c.............................................................,c..............................................................1,V12,V13,V14,V15,V16,V17,V18
13271,sinus lymphaticus medullaris,sinus medular,medular,medullaris,medular,medular,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13283,trabecula splenica,trabecul splenic,mic beam,trabecula,trabeculă,trabeculă,trabecul,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13283,trabecula splenica,trabecul splenic,melancolic,splenica,splenică,splenică,splenic,Billroth,NA,NA,NA,NA,NA,NA,NA,NA,NA
13286,pulpa alba,pulpă albă,pulpă,pulpa,pulpă,pulpă,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13286,pulpa alba,pulpă albă,alb,alba,albă,substanță,albă,pulpă,NA,NA,NA,NA,NA,NA,NA,NA,NA
13287,zona marginalis pulpae albae,zonă marginală a pulpei albe,zonă,zona,zonă,zona,zonă,marginală,NA,NA,NA,NA,NA,NA,NA,NA,NA
13287,zona marginalis pulpae albae,zonă marginală a pulpei albe,marginal,marginalis,marginală,marginal,marginală,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13287,zona marginalis pulpae albae,zonă marginală a pulpei albe,pulpă,pulpae,pulpă,pulpei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13287,zona marginalis pulpae albae,zonă marginală a pulpei albe,alb,albae,albă,marginală,a,pulpei,albe,NA,NA,NA,NA,NA,NA,NA,NA
13290,nodulus lymphoideus splenicus,folicul limfoid splenic,noduli,nodulus,folicul,folicul,nodul,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13290,nodulus lymphoideus splenicus,folicul limfoid splenic,lymphoideus,lymphoideus,limfoid,limfoid,limfatic,limfonodul,NA,NA,NA,NA,NA,NA,NA,NA,NA
13290,nodulus lymphoideus splenicus,folicul limfoid splenic,splenic,splenicus,splenic,folicul,splenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13292,pulpa rubra,pulpă roșie,pulpă,pulpa,pulpă,pulpă,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13292,pulpa rubra,pulpă roșie,roșu,rubra,hematogenă,hematogenă,roşie,roșie,NA,NA,NA,NA,NA,NA,NA,NA,NA
13295,arteriola penicillaris,arteriolă penicilată,arteră,arteriola,arteriolă,arteriolă,penicilată,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13295,arteriola penicillaris,arteriolă penicilată,penicillaris,penicillaris,penicilată,penicilată,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13302,chorda splenica,cordon Billroth,șir,chorda,cordon,cordon,splenic,Billroth,NA,NA,NA,NA,NA,NA,NA,NA,NA
13302,chorda splenica,cordon Billroth,melancolic,splenica,splenic,splenică,splenic,Billroth,NA,NA,NA,NA,NA,NA,NA,NA,NA
13305,tonsilla,amigdală,amigdalele,tonsilla,amigdală,amigdală,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13306,systema nervosum,sistem nervos,sistem,systema,sistem,sistem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13306,systema nervosum,sistem nervos,nervos,nervosum,nervos,nervos,nevrax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13307,pars centralis,sistem nervos central,de,pars,componentă,sistem,nervos,periferic,central,nevrax,componentă,postsinaptică,NA,NA,NA,NA,NA
13307,pars centralis,sistem nervos central,central,centralis,centrală,central,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13307,systema nervosum centrale,sistem nervos central,sistem,systema,sistem,sistem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13307,systema nervosum centrale,sistem nervos central,nervos,nervosum,nervos,nervos,nevrax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13307,systema nervosum centrale,sistem nervos central,central,centrale,central,central,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13308,substantia grisea,substanță cenușie,substanță,substantia,substanță,substanță,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13308,substantia grisea,substanță cenușie,gri,grisea,cenușie,cenușie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13309,substantia alba,substanță albă,substanță,substantia,substanță,substanță,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13309,substantia alba,substanță albă,alb,alba,albă,substanță,albă,pulpă,NA,NA,NA,NA,NA,NA,NA,NA,NA
13312,claustrum hematoencephalicum,barieră hematoencefalică,mănăstire,claustrum,barieră,barieră,bariera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13312,claustrum hematoencephalicum,barieră hematoencefalică,hematoencephalicum,hematoencephalicum,hematoencefalică,hemato-encefalică,hematoencefalică,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13313,claustrum hematoliquorosum,barieră sânge-lichid cerebrospinal,mănăstire,claustrum,barieră,barieră,bariera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13313,claustrum hematoliquorosum,barieră sânge-lichid cerebrospinal,hematoliquorosum,hematoliquorosum,hematoliquocerebrospinală,cerebrospinal,barieră,sânge-lichid,cerebro-spinal,NA,NA,NA,NA,NA,NA,NA,NA
13325,meninges,meninge,meninge,meninges,meninge,meninge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13326,pachymeninx,dura mater,pachymeninx,pachymeninx,pachimeninge,pachimeninge,pahimeninge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13326,dura mater,dura mater,greu,dura,dura,dura,pachimeninge,pahimeninge,NA,NA,NA,NA,NA,NA,NA,NA,NA
13326,dura mater,dura mater,mamă,mater,mater,arahnoidă,mater,pachimeninge,pahimeninge,piamater,NA,NA,NA,NA,NA,NA,NA
13335,arachnoidea mater,arahnoidă,arachnoid,arachnoidea,arahnoidă,arahnoidă,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13335,arachnoidea mater,arahnoidă,mamă,mater,mater,arahnoidă,mater,pachimeninge,pahimeninge,piamater,NA,NA,NA,NA,NA,NA,NA
13337,spatium subarachnoideum,spațiu subarahnoidian,spațiu,spatium,spațiu,spațiu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13337,spatium subarachnoideum,spațiu subarahnoidian,subarachnoideum,subarachnoideum,subarahnoidian,subarahnoidian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13337,spatium leptomeningeum,spațiu subarahnoidian,spațiu,spatium,spațiu,spațiu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13337,spatium leptomeningeum,spațiu subarahnoidian,leptomeningeum,leptomeningeum,leptomeningian,spațiu,subarahnoidian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13342,villus arachnoideus,vil arahnoidian,villus,villus,vil,vilozitate,arahnoidiană,vil,arahnoidian,NA,NA,NA,NA,NA,NA,NA,NA
13342,villus arachnoideus,vil arahnoidian,arachnoid,arachnoideus,arahnoidian,arahnoidiană,arahnoidian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13354,pia mater,pia mater,pios,pia,pia,pia,mater,piamater,NA,NA,NA,NA,NA,NA,NA,NA,NA
13354,pia mater,pia mater,mamă,mater,mater,arahnoidă,mater,pachimeninge,pahimeninge,piamater,NA,NA,NA,NA,NA,NA,NA
13361,plexus choroideus,plex coroid,plex,plexus,plex,plex,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13361,plexus choroideus,plex coroid,coroid,choroideus,coroid,coroidian,coroid,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13368,medulla spinalis,măduva spinării,măduvă,medulla,măduva,măduva,medulară,medulosuprarenală,măduvă,NA,NA,NA,NA,NA,NA,NA,NA
13368,medulla spinalis,măduva spinării,măduva spinării,spinalis,spinării,spinării,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13376,encephalon,creier,encefal,encephalon,encefal,creier,encefal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13389,cerebellum,cerebel,creier,cerebellum,cerebel,cerebel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13391,cortex cerebelli,cortex cerebelos,cortexul,cortex,cortex,cortex,cerebelos,cerebral,cerebrală,corticală,corticosuprarenală,NA,NA,NA,NA,NA,NA
13391,cortex cerebelli,cortex cerebelos,cerebel,cerebelli,cerebelos,cerebelos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13392,stratum granulosum,strat granular,pat,stratum,strat,strat,granular,molecular,teacă,bazal,germinativ,plexiform,extern,intern,granulos,spinos,papilar
13392,stratum granulosum,strat granular,granulozei,granulosum,granular,endoplasmic,reticul,neted,rugos,granular,granulos,NA,NA,NA,NA,NA,NA
13405,neuron purkinjense,celulă Purkinje,neuron,neuron,neuron,neuron,coșuleț,celulă,eferent,motoneuron,interneuron,conuri,NA,NA,NA,NA,NA
13405,neuron purkinjense,celulă Purkinje,purkinjense,purkinjense,purkinje,Purkinje,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13406,stratum moleculare,strat molecular,pat,stratum,strat,strat,granular,molecular,teacă,bazal,germinativ,plexiform,extern,intern,granulos,spinos,papilar
13406,stratum moleculare,strat molecular,molecular,moleculare,molecular,molecular,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13410,neuron corbiforme,celulă în coșuleț,neuron,neuron,neuron,neuron,coșuleț,celulă,eferent,motoneuron,interneuron,conuri,NA,NA,NA,NA,NA
13410,neuron corbiforme,celulă în coșuleț,corbiforme,corbiforme,coșuleț,coșuleț,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13410,neuron corbiferum,celulă în coșuleț,neuron,neuron,neuron,neuron,coșuleț,celulă,eferent,motoneuron,interneuron,conuri,NA,NA,NA,NA,NA
13410,neuron corbiferum,celulă în coșuleț,corbiferum,corbiferum,coșuleț,coșuleț,celulă,neuron,cu,NA,NA,NA,NA,NA,NA,NA,NA
13436,cortex cerebri,cortex cerebral,cortexul,cortex,cortex,cortex,cerebelos,cerebral,cerebrală,corticală,corticosuprarenală,NA,NA,NA,NA,NA,NA
13436,cortex cerebri,cortex cerebral,creier,cerebri,cerebral,cerebral,cerebrală,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13459,neuron corbiforme,celulă în coșuleț,neuron,neuron,neuron,neuron,coșuleț,celulă,eferent,motoneuron,interneuron,conuri,NA,NA,NA,NA,NA
13459,neuron corbiforme,celulă în coșuleț,corbiforme,corbiforme,coșuleț,coșuleț,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13494,neuron corbiforme,celulă în coșuleț,neuron,neuron,neuron,neuron,coșuleț,celulă,eferent,motoneuron,interneuron,conuri,NA,NA,NA,NA,NA
13494,neuron corbiforme,celulă în coșuleț,corbiforme,corbiforme,coșuleț,coșuleț,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13494,neuron corbiferum,celulă în coșuleț,neuron,neuron,neuron,neuron,coșuleț,celulă,eferent,motoneuron,interneuron,conuri,NA,NA,NA,NA,NA
13494,neuron corbiferum,celulă în coșuleț,corbiferum,corbiferum,coșuleț,coșuleț,celulă,neuron,cu,NA,NA,NA,NA,NA,NA,NA,NA
13503,neuron pyramidale,celulă piramidală,neuron,neuron,neuron,neuron,coșuleț,celulă,eferent,motoneuron,interneuron,conuri,NA,NA,NA,NA,NA
13503,neuron pyramidale,celulă piramidală,piramidal,pyramidale,piramidal,piramidală,piramidal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13602,pars peripherica,sistem nervos periferic,de,pars,componentă,sistem,nervos,periferic,central,nevrax,componentă,postsinaptică,NA,NA,NA,NA,NA
13602,pars peripherica,sistem nervos periferic,periferic,peripherica,periferică,periferic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13602,systema nervosum periphericum,sistem nervos periferic,sistem,systema,sistem,sistem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13602,systema nervosum periphericum,sistem nervos periferic,nervos,nervosum,nervos,nervos,nevrax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13602,systema nervosum periphericum,sistem nervos periferic,periferic,periphericum,periferic,periferic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13603,nervus,nerv,nerv,nervus,nerv,nerv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13608,neurofibra preganglionica,fibră nervoasă preganglionară,neurofibra,neurofibra,neurofibră,nervoasă,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13608,neurofibra preganglionica,fibră nervoasă preganglionară,preganglionica,preganglionica,preganglionară,preganglionară,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13609,neurofibra postganglionica,fibră nervoasă postganglionară,neurofibra,neurofibra,neurofibră,nervoasă,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13609,neurofibra postganglionica,fibră nervoasă postganglionară,postganglionic,postganglionica,postganglionară,postganglionară,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13610,plexus neuralis autonomicus,plex nervos autonom,plex,plexus,plex,plex,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13610,plexus neuralis autonomicus,plex nervos autonom,neural,neuralis,nervos,nervoasă,nervos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13610,plexus neuralis autonomicus,plex nervos autonom,autonom,autonomicus,autonom,autonom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13611,endoneurium,endonerv,endoneurium,endoneurium,endonerv,endonerv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13612,perineurium,perinerv,perineurium,perineurium,perinerv,perinerv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13615,epineurium,epinerv,epineurium,epineurium,epinerv,epinerv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13618,ganglion,ganglion,ganglion,ganglion,ganglion,ganglion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13620,ganglion sensorium,ganglion senzitiv,ganglion,ganglion,ganglion,ganglion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13620,ganglion sensorium,ganglion senzitiv,senzorial,sensorium,senzitiv,senzitiv,senzorial,senzitivo-senzorial,NA,NA,NA,NA,NA,NA,NA,NA,NA
13626,ganglion autonomicum,ganglion autonom,ganglion,ganglion,ganglion,ganglion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13626,ganglion autonomicum,ganglion autonom,de autonome,autonomicum,autonom,autonom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13661,corpusculum ovoideum,corpuscul Meissner,corp,corpusculum,corpuscul,corpuscul,corp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13661,corpusculum ovoideum,corpuscul Meissner,ovoid,ovoideum,ovoid,corpuscul,Meissner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13661,corpusculum tactile,corpuscul Meissner,corp,corpusculum,corpuscul,corpuscul,corp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13661,corpusculum tactile,corpuscul Meissner,tactil,tactile,tactil,Meissner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13663,corpusculum lamellosum,corpuscul Vater-Pacini,corp,corpusculum,corpuscul,corpuscul,corp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13663,corpusculum lamellosum,corpuscul Vater-Pacini,lamelat,lamellosum,lamelos,Vater-Pacini,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13672,fusus neuromuscularis,fus neuromuscular,vărsa,fusus,fus,fus,muscular,neuromuscular,neuro-muscular,NA,NA,NA,NA,NA,NA,NA,NA
13672,fusus neuromuscularis,fus neuromuscular,neuromusculare,neuromuscularis,neuromuscular,muscular,neuromuscular,neuro-muscular,NA,NA,NA,NA,NA,NA,NA,NA,NA
13687,bulbus oculi,glob ocular,bulb,bulbus,bulb,glob,ocular,bulb,firului,NA,NA,NA,NA,NA,NA,NA,NA
13687,bulbus oculi,glob ocular,ochi,oculi,ocular,ocular,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13690,sclera,scleră,sclerotică,sclera,scleră,sclerotică,scleră,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13694,melanocytus,melanocit,melanocite,melanocytus,melanocit,melanocit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13699,cornea,cornee,corneei,cornea,cornee,cornee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13701,lamina limitans anterior,membrană Bowman,placă,lamina,lamină,musculara,lamă,osoasă,spirală,membrană,supracoroidală,lamina,strat,coriocapilar,bazilară,NA,NA
13701,lamina limitans anterior,membrană Bowman,cuprinde,limitans,limitantă,membrană,Bowman,placă,cuprinde,anterior,anterior,limitativ,membrană,membrană,Bowman,membrană,Bowman
13701,lamina limitans anterior,membrană Bowman,anterior,anterior,anterioară,membrană,Bowman,placă,cuprinde,anterior,anterior,limitativ,membrană,membrană,Bowman,membrană,Bowman
13704,lamina limitans posterior,membrană Descemet,placă,lamina,lamină,musculara,lamă,osoasă,spirală,membrană,supracoroidală,lamina,strat,coriocapilar,bazilară,NA,NA
13704,lamina limitans posterior,membrană Descemet,cuprinde,limitans,limitantă,membrană,Descemet,placă,cuprinde,mai târziu,posterior,limitativ,membrană,membrană,Descemet,membrană,Descemet
13704,lamina limitans posterior,membrană Descemet,mai târziu,posterior,posterioară,membrană,Descemet,placă,cuprinde,mai târziu,posterior,limitativ,membrană,membrană,Descemet,membrană,Descemet
13711,choroidea,coroidă,coroid,choroidea,coroidă,coroidă,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13713,lamina suprachoroidea,lamina supracoroidală,placă,lamina,lamină,musculara,lamă,osoasă,spirală,membrană,supracoroidală,lamina,strat,coriocapilar,bazilară,NA,NA
13713,lamina suprachoroidea,lamina supracoroidală,suprachoroidea,suprachoroidea,supracoroidală,supracoroidală,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13716,lamina choroidocapillaris,strat coriocapilar,placă,lamina,lamină,musculara,lamă,osoasă,spirală,membrană,supracoroidală,lamina,strat,coriocapilar,bazilară,NA,NA
13716,lamina choroidocapillaris,strat coriocapilar,choroidocapillaris,choroidocapillaris,coriocapilară,coriocapilar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13717,complexus basalis,membrană Bruch,complex,complexus,membrană,membrană,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13717,complexus basalis,membrană Bruch,bazale,basalis,bazală,membrană,bazală,bazal,Bruch,NA,NA,NA,NA,NA,NA,NA,NA
13723,corpus ciliare,corp ciliar,corp,corpus,corp,cerebrală,corp,pericarion,globul,corpuscul,neuroepitelial,NA,NA,NA,NA,NA,NA
13723,corpus ciliare,corp ciliar,împăcat;,ciliare,ciliar,ciliar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13726,processus ciliaris,proces ciliar,proces,processus,proces,proces,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13726,processus ciliaris,proces ciliar,©,ciliaris,ciliar,proces,ciliar,mușchi,NA,NA,NA,NA,NA,NA,NA,NA,NA
13728,ora serrata,ora serrata,coastă,ora,ora,ora,serrata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13728,ora serrata,ora serrata,zimțat,serrata,serrata,serrata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13730,m. ciliaris,mușchi ciliar,m.,m.,mușchi,mușchi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13730,m. ciliaris,mușchi ciliar,©,ciliaris,ciliar,proces,ciliar,mușchi,NA,NA,NA,NA,NA,NA,NA,NA,NA
13736,epithelium pigmentosum,epiteliu pigmentar,epiteliu,epithelium,epiteliu,epiteliu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13736,epithelium pigmentosum,epiteliu pigmentar,pigmentat,pigmentosum,pigmentar,pigmentar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13738,iris,iris,curcubeu,iris,iris,iris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13746,melanocytus,melanocit,melanocite,melanocytus,melanocit,melanocit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13748,m. sphincter pupillae,mușchi constrictor pupilar,m.,m.,mușchi,mușchi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13748,m. sphincter pupillae,mușchi constrictor pupilar,sfincter,sphincter,sfincter,sfincter,constrictor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13748,m. sphincter pupillae,mușchi constrictor pupilar,corupt,pupillae,pupilar,pupilar,constrictor,pupilei,NA,NA,NA,NA,NA,NA,NA,NA,NA
13750,pigmentocytus,celulă pigmentară,pigmentocytus,pigmentocytus,pigmentocit,pigmentară,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13751,m. dilatator pupillae,dilatator pupilar,m.,m.,mușchi,mușchi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13751,m. dilatator pupillae,dilatator pupilar,evoluțiile,dilatator,dilatator,dilatator,pupilar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13751,m. dilatator pupillae,dilatator pupilar,corupt,pupillae,pupilar,pupilar,constrictor,pupilei,NA,NA,NA,NA,NA,NA,NA,NA,NA
13754,retina,retină,retină,retina,retină,retină,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13768,stratum limitans externum,membrană limitantă externă,pat,stratum,strat,strat,granular,molecular,teacă,bazal,germinativ,plexiform,extern,intern,granulos,spinos,papilar
13768,stratum limitans externum,membrană limitantă externă,cuprinde,limitans,limitant,membrană,Bowman,limitantă,NA,NA,NA,NA,NA,NA,NA,NA,NA
13768,stratum limitans externum,membrană limitantă externă,extern,externum,extern,extern,externă,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13770,stratum plexiforme externum,strat plexiform extern,pat,stratum,strat,strat,granular,molecular,teacă,bazal,germinativ,plexiform,extern,intern,granulos,spinos,papilar
13770,stratum plexiforme externum,strat plexiform extern,plexiforme,plexiforme,plexiform,plexiform,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13770,stratum plexiforme externum,strat plexiform extern,extern,externum,extern,extern,externă,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13772,stratum plexiforme internum,strat plexiform intern,pat,stratum,strat,strat,granular,molecular,teacă,bazal,germinativ,plexiform,extern,intern,granulos,spinos,papilar
13772,stratum plexiforme internum,strat plexiform intern,plexiforme,plexiforme,plexiform,plexiform,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13772,stratum plexiforme internum,strat plexiform intern,intern,internum,intern,intern,limitantă,internă,NA,NA,NA,NA,NA,NA,NA,NA,NA
13775,stratum limitans internum,membrană limitantă internă,pat,stratum,strat,strat,granular,molecular,teacă,bazal,germinativ,plexiform,extern,intern,granulos,spinos,papilar
13775,stratum limitans internum,membrană limitantă internă,cuprinde,limitans,limitant,membrană,Bowman,limitantă,NA,NA,NA,NA,NA,NA,NA,NA,NA
13775,stratum limitans internum,membrană limitantă internă,intern,internum,intern,intern,limitantă,internă,NA,NA,NA,NA,NA,NA,NA,NA,NA
13776,macula lutea,maculă,punct,macula,macula,macula,desmozomală,joncțiune,maculă,saculei,utriculei,NA,NA,NA,NA,NA,NA
13776,macula lutea,maculă,galben,lutea,galbenă,maculă,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13783,neuron bacilliferum,celulă cu bastonaș,neuron,neuron,neuron,neuron,coșuleț,celulă,eferent,motoneuron,interneuron,conuri,NA,NA,NA,NA,NA
13783,neuron bacilliferum,celulă cu bastonaș,bacilliferum,bacilliferum,bastonaș,bastonaș,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13799,neuron coniferum,celulă cu conuri,neuron,neuron,neuron,neuron,coșuleț,celulă,eferent,motoneuron,interneuron,conuri,NA,NA,NA,NA,NA
13799,neuron coniferum,celulă cu conuri,conifer,coniferum,con,conuri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13833,neuron amacrinum,celulă amacrină,neuron,neuron,neuron,neuron,coșuleț,celulă,eferent,motoneuron,interneuron,conuri,NA,NA,NA,NA,NA
13833,neuron amacrinum,celulă amacrină,amacrinum,amacrinum,amacrin,amacrină,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13853,lens,cristalin,lentilă,lens,cristalin,cristalin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13869,humor aquosus,umoare apoasă,umor,humor,umoare,umoare,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13869,humor aquosus,umoare apoasă,apos,aquosus,apoasă,apoasă,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13870,camera anterior,cameră anterioară,aparat foto,camera,cameră,cameră,anterioară,posterioară,spațiu,NA,NA,NA,NA,NA,NA,NA,NA
13870,camera anterior,cameră anterioară,anterior,anterior,anterioară,anterioară,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13871,camera posterior,cameră posterioară,aparat foto,camera,cameră,cameră,anterioară,posterioară,spațiu,NA,NA,NA,NA,NA,NA,NA,NA
13871,camera posterior,cameră posterioară,mai târziu,posterior,posterioară,posterioară,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13872,camera postrema,spațiu vitros,aparat foto,camera,cameră,cameră,anterioară,posterioară,spațiu,NA,NA,NA,NA,NA,NA,NA,NA
13872,camera postrema,spațiu vitros,final,postrema,postremă,spațiu,vitros,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13872,camera vitrea,spațiu vitros,aparat foto,camera,cameră,cameră,anterioară,posterioară,spațiu,NA,NA,NA,NA,NA,NA,NA,NA
13872,camera vitrea,spațiu vitros,sticlă,vitrea,vitroasă,vitros,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13880,palpebrae,pleoape,pleoapă,palpebrae,pleoape,pleoape,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13902,auris,ureche,ureche,auris,ureche,ureche,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13904,auris externa,ureche externă,ureche,auris,ureche,ureche,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13904,auris externa,ureche externă,extern,externa,externă,externă,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13910,auris media,ureche medie,ureche,auris,ureche,ureche,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13910,auris media,ureche medie,mass-media,media,medie,medie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13917,membrana tympanica,timpan,filme,membrana,membrană,timpan,filme,tympanica,timpanice,membrană,membrană,timpanică,timpan,membrană,timpanică,timpan,timpan
13917,membrana tympanica,timpan,tympanica,tympanica,timpanică,timpan,filme,tympanica,timpanice,membrană,membrană,timpanică,timpan,membrană,timpanică,timpan,timpan
13931,epithelium pseudostratificatum,epiteliu pseudostratificat,epiteliu,epithelium,epiteliu,epiteliu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13931,epithelium pseudostratificatum,epiteliu pseudostratificat,pseudostratificatum,pseudostratificatum,pseudostratificat,pseudostratificat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13934,auris interna,ureche internă,ureche,auris,ureche,ureche,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
